,yearday,lat,lon,pressure,CT,SA,oxygen,sigma0,log_buoyancy,spice,o2sat,ydcos,ydsin,nitrate,wmoid,profid,dist_maxb
7066,134.92321762005926,-55.083,32.428,311.76,1.865521481303967,34.70784196234904,179.25444,27.61812674723251,-12.647698940488455,-0.1804861539916387,332.8968274999974,-0.6829545334549144,0.7304608854917423,35.977905,5906031.0,5906031002,-150.51
7067,134.92321762005926,-55.083,32.428,321.19,1.8782769600173497,34.71284772145471,178.58023,27.621126813151477,-12.416130648311572,-0.175867384834045,332.777273760844,-0.6829545334549144,0.7304608854917423,35.966084,5906031.0,5906031002,-159.94
7068,134.92321762005926,-55.083,32.428,331.47,1.8998978652698435,34.72237392124389,177.4158,27.627036063767036,-12.20164940617714,-0.1673017375375911,332.5720004056008,-0.6829545334549144,0.7304608854917423,35.86544,5906031.0,5906031002,-170.22000000000003
7069,134.92321762005926,-55.083,32.428,341.68,1.9213235967942457,34.73104109590573,176.7136,27.632269022501077,-11.959832995021586,-0.1593481954735934,332.3707916938397,-0.6829545334549144,0.7304608854917423,35.86244,5906031.0,5906031002,-180.43
7070,134.92321762005926,-55.083,32.428,351.81,1.9248098440287784,34.74209217224397,176.35689,27.640800473472837,-11.836105026149564,-0.1512879213487094,332.31316011233287,-0.6829545334549144,0.7304608854917423,35.602802,5906031.0,5906031002,-190.56
7071,134.92321762005926,-55.083,32.428,361.46,1.9072134491870971,34.74800479384756,175.62086,27.646886762628128,-12.063134023333236,-0.1486785801403986,332.4447324457246,-0.6829545334549144,0.7304608854917423,35.727932,5906031.0,5906031002,-200.21
7072,134.92321762005926,-55.083,32.428,381.77,1.9050813902757096,34.76167918781254,174.7212,27.657948147931847,-12.110178033143434,-0.1392697395934704,332.4272332059219,-0.6829545334549144,0.7304608854917423,35.48163,5906031.0,5906031002,-220.52
7073,134.92321762005926,-55.083,32.428,401.2,1.9429632148852725,34.78057080254482,172.661,27.67003039529573,-12.12097192919968,-0.1226903651438708,332.06252678721154,-0.6829545334549144,0.7304608854917423,35.395313,5906031.0,5906031002,-239.95
7074,134.92321762005926,-55.083,32.428,451.28,2.0148622052266343,34.81334584286949,172.00247,27.690446732341115,-12.792817161154185,-0.093318870095434,331.3799630040561,-0.6829545334549144,0.7304608854917423,34.875515,5906031.0,5906031002,-290.03
7075,134.92321762005926,-55.083,32.428,501.02,2.0142543862145965,34.82835817791315,173.04257,27.70245116378601,-12.92191161642844,-0.0828332097252043,331.3464385506794,-0.6829545334549144,0.7304608854917423,34.567368,5906031.0,5906031002,-339.77
7076,134.92321762005926,-55.083,32.428,550.9,1.9848342556690572,34.84167245327996,174.62585,27.71539465417868,-13.061466167856196,-0.0761027137673922,331.5565231997689,-0.6829545334549144,0.7304608854917423,34.251484,5906031.0,5906031002,-389.65
7077,134.92321762005926,-55.083,32.428,601.68,1.9684985158272452,34.850791394188946,176.51704,27.72395286204278,-12.947977524306523,-0.0711500243309701,331.66889889933145,-0.6829545334549144,0.7304608854917423,34.045177,5906031.0,5906031002,-440.4299999999999
7078,134.92321762005926,-55.083,32.428,651.6,1.9308032377226447,34.866340918210575,179.3813,27.739315911267795,-12.741732787220649,-0.0635663279251586,331.9424761758516,-0.6829545334549144,0.7304608854917423,33.571095,5906031.0,5906031002,-490.35
7079,134.92321762005926,-55.083,32.428,700.71,1.8800439161075753,34.877054734283746,181.88571,27.751833246780052,-13.012671941662786,-0.0605040977971275,332.33805763277303,-0.6829545334549144,0.7304608854917423,33.262,5906031.0,5906031002,-539.46
7080,134.92321762005926,-55.083,32.428,751.67,1.816502554983658,34.88113061135365,183.66518,27.76002039938021,-13.465383127659786,-0.0631748985736328,332.85872322242,-0.6829545334549144,0.7304608854917423,32.945908,5906031.0,5906031002,-590.42
7081,134.92321762005926,-55.083,32.428,801.87,1.8074569868564732,34.88806032592793,185.37857,27.76624271577975,-13.33154902250732,-0.0590972887284542,332.9165593669496,-0.6829545334549144,0.7304608854917423,32.85471,5906031.0,5906031002,-640.62
7082,134.92321762005926,-55.083,32.428,851.5,1.8216688380969055,34.90300426557901,188.87306,27.777054175006015,-13.286357401528264,-0.047384144161394,332.75886488093323,-0.6829545334549144,0.7304608854917423,32.171333,5906031.0,5906031002,-690.25
7083,134.92321762005926,-55.083,32.428,901.57,1.7545664442615792,34.903408442784745,189.99634,27.7825457850106,-13.38100147616001,-0.0528912078189158,333.3202124570629,-0.6829545334549144,0.7304608854917423,32.134266,5906031.0,5906031002,-740.32
7084,134.92321762005926,-55.083,32.428,950.22003,1.6938067484770096,34.90646345587302,192.03113,27.789613251524088,-13.273511725684738,-0.0559397179495424,333.8229070958204,-0.6829545334549144,0.7304608854917423,32.011986,5906031.0,5906031002,-788.97003
7085,134.92321762005926,-55.083,32.428,999.54,1.3879114382748088,34.87826674360053,190.76118,27.789705492048597,-13.273511725684738,-0.1010372585335278,336.48881718548347,-0.6829545334549144,0.7304608854917423,33.106552,5906031.0,5906031002,-838.29
7086,145.01586805592592,-55.087,33.65,7.86,1.8727753371342049,34.10750916456863,325.2797,27.139213116964356,-14.090185678858528,-0.600973582115023,334.3935437578548,-0.7989436802999511,0.6014058494134967,28.2598,5906031.0,5906031003,153.6
7087,145.01586805592592,-55.087,33.65,12.35,1.8673066857099367,34.10747561346975,325.31104,27.13960006627076,-14.090185678858528,-0.6014603341965151,334.4395327696144,-0.7989436802999511,0.6014058494134967,28.329561,5906031.0,5906031003,149.11
7088,145.01586805592592,-55.087,33.65,16.85,1.8662065517558415,34.10780992345461,325.32114,27.139949621339383,-13.19940285156657,-0.6013189996013248,334.4478063186135,-0.7989436802999511,0.6014058494134967,28.270445,5906031.0,5906031003,144.61
7089,145.01586805592592,-55.087,33.65,21.7,1.862554472757562,34.10941065913024,325.34628,27.14150112128982,-12.741552578639988,-0.6005053966974897,334.47426013818074,-0.7989436802999511,0.6014058494134967,28.300962,5906031.0,5906031003,139.76000000000002
7090,145.01586805592592,-55.087,33.65,26.7,1.8586969523521224,34.11071217980777,325.4174,27.14282957785531,-13.305641723035215,-0.5999188731409508,334.50328658875924,-0.7989436802999511,0.6014058494134967,28.221962,5906031.0,5906031003,134.76000000000002
7091,145.01586805592592,-55.087,33.65,31.859999,1.8594365009604696,34.11140981453248,325.29987,27.14332962400067,-13.589715972387571,-0.5993670552320757,334.4952318876096,-0.7989436802999511,0.6014058494134967,28.146751,5906031.0,5906031003,129.60000100000002
7092,145.01586805592592,-55.087,33.65,37.12,1.8586581725116071,34.11242076535397,325.3462,27.14419395730806,-13.643405615510044,-0.5987238610415287,334.4991551785072,-0.7989436802999511,0.6014058494134967,28.18318,5906031.0,5906031003,124.34
7093,145.01586805592592,-55.087,33.65,42.269997,1.8541657672733285,34.112528245648434,325.26093,27.14461872383936,-13.02143179403858,-0.5990282485156211,334.5367322128171,-0.7989436802999511,0.6014058494134967,28.360762,5906031.0,5906031003,119.19000300000002
7094,145.01586805592592,-55.087,33.65,47.37,1.8602698954409855,34.11577252819466,325.28314,27.14674299654962,-12.26421919138332,-0.596236816232802,334.47700832748797,-0.7989436802999511,0.6014058494134967,28.485664,5906031.0,5906031003,114.09
7095,145.01586805592592,-55.087,33.65,52.449997,1.8563608325829148,34.118734237340604,325.09592,27.1493982168156,-12.576947419415824,-0.5944902824043726,334.50225969474843,-0.7989436802999511,0.6014058494134967,28.254896,5906031.0,5906031003,109.010003
7096,145.01586805592592,-55.087,33.65,58.01,1.8531669510162672,34.11960396632904,324.96323,27.15033235122291,-13.074788024182192,-0.5941503165919729,334.52696693680844,-0.7989436802999511,0.6014058494134967,28.454092,5906031.0,5906031003,103.45000000000002
7097,145.01586805592592,-55.087,33.65,63.559998,1.8475972126632496,34.12138203723374,324.7968,27.152169373668585,-12.03999501586353,-0.5933738696751957,334.569298638164,-0.7989436802999511,0.6014058494134967,28.33918,5906031.0,5906031003,97.900002
7098,145.01586805592592,-55.087,33.65,69.31,1.8274133489544,34.12693326872718,324.3811,27.158112622307726,-11.073595354048596,-0.5911828014307385,334.7248448858917,-0.7989436802999511,0.6014058494134967,28.406233,5906031.0,5906031003,92.15
7099,145.01586805592592,-55.087,33.65,75.27,1.7829106829713552,34.137572464949166,324.06708,27.169925051517794,-10.932414648563398,-0.5874568323872494,335.07234649661405,-0.7989436802999511,0.6014058494134967,28.417576,5906031.0,5906031003,86.19000000000001
7100,145.01586805592592,-55.087,33.65,81.58,1.7370835195805716,34.145680759297,323.76862,27.179795597105567,-11.28637385491893,-0.5855908385122154,335.4384530922797,-0.7989436802999511,0.6014058494134967,28.395624,5906031.0,5906031003,79.88000000000001
7101,145.01586805592592,-55.087,33.65,87.869995,1.7090956901744878,34.15093391649747,323.00412,27.186051875256226,-11.980313414136605,-0.5842271634806998,335.6617081115549,-0.7989436802999511,0.6014058494134967,28.606865,5906031.0,5906031003,73.590005
